salinity_moredetail,salinity_insertunits,swab_id,survey_id,region,site,date,detection_type,survey_time
73.8,0.0738,141216_15,333,El Cope,Rio Tigrero,2014-12-16T00:00:00Z,capture,day
73.8,0.0738,141216_16,333,El Cope,Rio Tigrero,2014-12-16T00:00:00Z,capture,day
73.8,0.0738,141216_17,333,El Cope,Rio Tigrero,2014-12-16T00:00:00Z,capture,day
NA,NA,150706_01,395,El Cope,Rio Tigrero,2015-07-06T00:00:00Z,capture,day
NA,NA,150706_02,395,El Cope,Rio Tigrero,2015-07-06T00:00:00Z,capture,day
NA,NA,150706_03,395,El Cope,Rio Tigrero,2015-07-06T00:00:00Z,capture,day
NA,NA,150706_04,395,El Cope,Rio Tigrero,2015-07-06T00:00:00Z,capture,day
NA,NA,150706_05,395,El Cope,Rio Tigrero,2015-07-06T00:00:00Z,capture,day
NA,NA,NA,394,El Cope,Rio Tigrero,2015-07-06T00:00:00Z,NA,day
NA,NA,150707_01,396,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_02,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_03,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_04,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_05,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_06,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_07,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_08,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150707_09,397,El Cope,Rio Tigrero,2015-07-07T00:00:00Z,capture,day
NA,NA,150708_01,398,El Cope,Rio Tigrero,2015-07-08T00:00:00Z,capture,day
NA,NA,150708_02,399,El Cope,Rio Tigrero,2015-07-08T00:00:00Z,capture,day
NA,NA,150708_03,399,El Cope,Rio Tigrero,2015-07-08T00:00:00Z,capture,day
NA,NA,150708_04,399,El Cope,Rio Tigrero,2015-07-08T00:00:00Z,capture,day
NA,NA,150708_05,399,El Cope,Rio Tigrero,2015-07-08T00:00:00Z,capture,day
NA,NA,151216_J01,470,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J02,470,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J03,470,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J04,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J05,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J06,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J07,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J08,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J09,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J10,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J11,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J12,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J13,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,151216_J14,471,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,capture,day
NA,NA,NA,470,El Cope,Rio Tigrero,2015-12-16T00:00:00Z,call,day
NA,NA,151217_A01,475,El Cope,Rio Tigrero,2015-12-17T00:00:00Z,capture,day
NA,NA,151217_A02,475,El Cope,Rio Tigrero,2015-12-17T00:00:00Z,capture,day
NA,NA,151217_A03,475,El Cope,Rio Tigrero,2015-12-17T00:00:00Z,capture,day
NA,NA,151217_A04,475,El Cope,Rio Tigrero,2015-12-17T00:00:00Z,capture,day
NA,NA,151217_A05,475,El Cope,Rio Tigrero,2015-12-17T00:00:00Z,capture,day
NA,NA,151218_J01,476,El Cope,Rio Tigrero,2015-12-18T00:00:00Z,capture,day
NA,NA,151218_J02,476,El Cope,Rio Tigrero,2015-12-18T00:00:00Z,capture,day
NA,NA,151218_J03,476,El Cope,Rio Tigrero,2015-12-18T00:00:00Z,capture,day
NA,NA,151218_J04,476,El Cope,Rio Tigrero,2015-12-18T00:00:00Z,capture,day
NA,NA,151218_J05,476,El Cope,Rio Tigrero,2015-12-18T00:00:00Z,capture,day
NA,NA,151218_J06,476,El Cope,Rio Tigrero,2015-12-18T00:00:00Z,capture,day
NA,NA,160627_A01,574,El Cope,Rio Tigrero,2016-06-27T00:00:00Z,capture,day
NA,NA,160627_A02,574,El Cope,Rio Tigrero,2016-06-27T00:00:00Z,capture,day
NA,NA,160627_A03,574,El Cope,Rio Tigrero,2016-06-27T00:00:00Z,capture,day
NA,NA,NA,573,El Cope,Rio Tigrero,2016-06-27T00:00:00Z,call,day
NA,NA,NA,573,El Cope,Rio Tigrero,2016-06-27T00:00:00Z,call,day
NA,NA,160701_A01,579,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A02,579,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A03,579,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A04,579,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A05,578,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A06,578,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A07,578,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A08,578,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A09,578,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160701_A10,578,El Cope,Rio Tigrero,2016-07-01T00:00:00Z,capture,day
NA,NA,160702_A01,581,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,160702_A02,581,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,160702_A03,581,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,160702_A04,583,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,160702_A05,583,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,160702_G01,582,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,160702_G02,582,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,160702_G03,584,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,capture,day
NA,NA,NA,581,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,visual,day
NA,NA,NA,582,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,visual,day
NA,NA,NA,584,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,visual,day
NA,NA,NA,584,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,call,day
NA,NA,NA,581,El Cope,Rio Tigrero,2016-07-02T00:00:00Z,visual,day
NA,NA,NA,639,El Cope,Rio Tigrero,2016-11-24T00:00:00Z,call,day
NA,NA,NA,640,El Cope,Rio Tigrero,2016-11-24T00:00:00Z,NA,day
NA,NA,161126_01,641,El Cope,Rio Tigrero,2016-11-26T00:00:00Z,capture,day
NA,NA,161126_02,641,El Cope,Rio Tigrero,2016-11-26T00:00:00Z,capture,day
NA,NA,161126_03,641,El Cope,Rio Tigrero,2016-11-26T00:00:00Z,capture,day
NA,NA,161126_04,641,El Cope,Rio Tigrero,2016-11-26T00:00:00Z,capture,day
NA,NA,NA,641,El Cope,Rio Tigrero,2016-11-26T00:00:00Z,call,day
NA,NA,NA,641,El Cope,Rio Tigrero,2016-11-26T00:00:00Z,visual,day
NA,NA,161127_01,642,El Cope,Rio Tigrero,2016-11-27T00:00:00Z,capture,day
NA,NA,161127_02,642,El Cope,Rio Tigrero,2016-11-27T00:00:00Z,capture,day
NA,NA,NA,642,El Cope,Rio Tigrero,2016-11-27T00:00:00Z,call,day
NA,NA,NA,670,El Cope,Rio Tigrero,2017-12-16T00:00:00Z,NA,NA
NA,NA,171216_01,NA,El Cope,Rio Tigrero,2017-12-16T00:00:00Z,NA,day
NA,NA,171216_02,NA,El Cope,Rio Tigrero,2017-12-16T00:00:00Z,NA,day
NA,NA,181118_01,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_02,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_03,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_04,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_05,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_06,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_07,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_08,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_09,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_10,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_11,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,181118_12,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,capture,day
NA,NA,NA,691,El Cope,Rio Tigrero,2018-11-18T00:00:00Z,call,day
NA,NA,181119_02,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_03,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_04,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_05,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_06,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_07,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_08,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_09,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_10,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_11,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_12,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,181119_13,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,capture,day
NA,NA,NA,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,visual,day
NA,NA,NA,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,visual,day
NA,NA,NA,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,visual,day
NA,NA,NA,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,visual,day
NA,NA,NA,693,El Cope,Rio Tigrero,2018-11-19T00:00:00Z,visual,day
NA,NA,181120_01,694,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_02,694,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_03,694,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_04,694,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_05,694,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_06,695,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_07,695,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_08,696,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,181120_09,696,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,capture,day
NA,NA,NA,694,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,visual,day
NA,NA,NA,696,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,visual,day
NA,NA,NA,696,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,call,day
NA,NA,NA,696,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,visual,day
NA,NA,NA,696,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,visual,day
NA,NA,NA,696,El Cope,Rio Tigrero,2018-11-20T00:00:00Z,call,day
NA,NA,181121_01,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_02,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_03,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_04,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_05,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_06,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_07,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_08,697,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_09,698,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_10,698,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,181121_11,698,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,capture,day
NA,NA,NA,698,El Cope,Rio Tigrero,2018-11-21T00:00:00Z,visual,day
NA,NA,181122_01,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_02,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_03,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_04,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_05,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_06,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_07,700,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_08,700,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,181122_09,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,capture,day
NA,NA,NA,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,visual,day
NA,NA,NA,699,El Cope,Rio Tigrero,2018-11-22T00:00:00Z,visual,day
NA,NA,NA,758,El Cope,Rio Tigrero,2019-08-08T00:00:00Z,call,day
NA,NA,NA,773,El Cope,Rio Tigrero,2019-12-10T00:00:00Z,NA,night
NA,NA,130626_A01,122,Caribbean,Sargentita,2013-06-26T00:00:00Z,capture,day
NA,NA,130626_A02,122,Caribbean,Sargentita,2013-06-26T00:00:00Z,capture,day
NA,NA,130626_A03,122,Caribbean,Sargentita,2013-06-26T00:00:00Z,capture,day
NA,NA,130626_A04,123,Caribbean,Sargentita,2013-06-26T00:00:00Z,capture,night
NA,NA,130627_A01,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A02,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A03,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A04,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A05,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A06,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A07,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A08,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A09,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A10,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A11,124,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,day
NA,NA,130627_A12,125,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,night
NA,NA,130627_A13,125,Caribbean,Sargentita,2013-06-27T00:00:00Z,capture,night
NA,NA,NA,125,Caribbean,Sargentita,2013-06-27T00:00:00Z,visual,night
NA,NA,130628_A01,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A02,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A03,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A04,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A05,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A06,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A07,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A08,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
NA,NA,130628_A09,128,Caribbean,Sargentita,2013-06-28T00:00:00Z,capture,day
30.1,0.0301,140620_A01,259,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,day
30.1,0.0301,140620_A02,259,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,day
30.1,0.0301,140620_A03,259,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,day
30.1,0.0301,140620_A04,259,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,day
30.1,0.0301,140620_A05,259,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,day
31.2,0.0312,140620_A06,260,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,night
31.2,0.0312,140620_A07,260,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,night
31.2,0.0312,140620_A08,260,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,night
31.2,0.0312,140620_A09,260,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,night
31.2,0.0312,140620_A10,260,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,night
31.2,0.0312,140620_A11,260,Caribbean,Sargentita,2014-06-20T00:00:00Z,capture,night
32.2,0.0322,140621_A01,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A02,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A03,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A04,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A05,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A06,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A07,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A08,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A09,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
32.2,0.0322,140621_A10,263,Caribbean,Sargentita,2014-06-21T00:00:00Z,capture,day
33.5,0.0335,140622_A01,266,Caribbean,Sargentita,2014-06-22T00:00:00Z,capture,day
33.5,0.0335,140622_A02,266,Caribbean,Sargentita,2014-06-22T00:00:00Z,capture,day
33.5,0.0335,140622_A03,266,Caribbean,Sargentita,2014-06-22T00:00:00Z,capture,day
33.5,0.0335,140622_A04,266,Caribbean,Sargentita,2014-06-22T00:00:00Z,capture,day
33.5,0.0335,140622_A05,266,Caribbean,Sargentita,2014-06-22T00:00:00Z,capture,day
NA,NA,150722_01,409,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,day
NA,NA,150722_02,409,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,day
NA,NA,150722_03,409,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,day
NA,NA,150722_04,409,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,day
NA,NA,150722_05,409,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,day
NA,NA,150722_06,410,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,night
NA,NA,150722_07,410,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,night
NA,NA,150722_08,410,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,night
NA,NA,150722_09,410,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,night
NA,NA,150722_10,410,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,night
NA,NA,150722_11,410,Caribbean,Sargentita,2015-07-22T00:00:00Z,capture,night
NA,NA,150723_01,411,Caribbean,Sargentita,2015-07-23T00:00:00Z,capture,day
NA,NA,150723_02,411,Caribbean,Sargentita,2015-07-23T00:00:00Z,capture,day
NA,NA,150723_03,411,Caribbean,Sargentita,2015-07-23T00:00:00Z,capture,day
NA,NA,150723_04,411,Caribbean,Sargentita,2015-07-23T00:00:00Z,capture,day
NA,NA,NA,411,Caribbean,Sargentita,2015-07-23T00:00:00Z,visual,day
NA,NA,150724_01,412,Caribbean,Sargentita,2015-07-24T00:00:00Z,capture,day
NA,NA,150724_02,412,Caribbean,Sargentita,2015-07-24T00:00:00Z,capture,day
NA,NA,150724_03,412,Caribbean,Sargentita,2015-07-24T00:00:00Z,capture,day
NA,NA,150724_04,412,Caribbean,Sargentita,2015-07-24T00:00:00Z,capture,day
NA,NA,150724_05,412,Caribbean,Sargentita,2015-07-24T00:00:00Z,capture,day
NA,NA,150724_06,412,Caribbean,Sargentita,2015-07-24T00:00:00Z,capture,day
NA,NA,NA,494,Caribbean,Sargentita,2016-01-24T00:00:00Z,NA,day
NA,NA,160125_01,495,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,day
NA,NA,160125_02,495,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,day
NA,NA,160125_03,495,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,day
NA,NA,160125_04,495,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,day
NA,NA,160125_05,495,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,day
NA,NA,160125_06,496,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,night
NA,NA,160125_07,496,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,night
NA,NA,160125_08,496,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,night
NA,NA,160125_09,496,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,night
NA,NA,160125_10,496,Caribbean,Sargentita,2016-01-25T00:00:00Z,capture,night
NA,NA,NA,495,Caribbean,Sargentita,2016-01-25T00:00:00Z,visual,day
NA,NA,NA,497,Caribbean,Sargentita,2016-01-26T00:00:00Z,visual,day
NA,NA,NA,497,Caribbean,Sargentita,2016-01-26T00:00:00Z,visual,day
NA,NA,160721_A01,623,Caribbean,Sargentita,2016-07-21T00:00:00Z,capture,night
NA,NA,160722_A01,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A02,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A03,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A04,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A05,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A06,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A07,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A08,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A09,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A10,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A11,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A12,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,day
NA,NA,160722_A13,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,160722_A14,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,160722_A15,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,160722_A16,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,160722_A17,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,160722_A18,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,160722_A19,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,160722_A20,625,Caribbean,Sargentita,2016-07-22T00:00:00Z,capture,night
NA,NA,NA,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,visual,day
NA,NA,NA,624,Caribbean,Sargentita,2016-07-22T00:00:00Z,visual,day
NA,NA,160723_A01,626,Caribbean,Sargentita,2016-07-23T00:00:00Z,capture,day
NA,NA,160723_A02,626,Caribbean,Sargentita,2016-07-23T00:00:00Z,capture,day
NA,NA,160723_A03,626,Caribbean,Sargentita,2016-07-23T00:00:00Z,capture,day
NA,NA,160723_A04,626,Caribbean,Sargentita,2016-07-23T00:00:00Z,capture,day
NA,NA,160723_A05,626,Caribbean,Sargentita,2016-07-23T00:00:00Z,capture,day
NA,NA,160723_A06,626,Caribbean,Sargentita,2016-07-23T00:00:00Z,capture,day
NA,NA,160723_A07,626,Caribbean,Sargentita,2016-07-23T00:00:00Z,capture,day
NA,NA,161209_01,656,Caribbean,Sargentita,2016-12-09T00:00:00Z,capture,day
NA,NA,161209_02,656,Caribbean,Sargentita,2016-12-09T00:00:00Z,capture,day
NA,NA,161209_03,656,Caribbean,Sargentita,2016-12-09T00:00:00Z,capture,day
NA,NA,161209_04,656,Caribbean,Sargentita,2016-12-09T00:00:00Z,capture,day
NA,NA,161210_01,657,Caribbean,Sargentita,2016-12-10T00:00:00Z,capture,day
NA,NA,161210_02,657,Caribbean,Sargentita,2016-12-10T00:00:00Z,capture,day
NA,NA,161210_03,657,Caribbean,Sargentita,2016-12-10T00:00:00Z,capture,day
NA,NA,161210_04,658,Caribbean,Sargentita,2016-12-10T00:00:00Z,capture,night
NA,NA,161210_05,658,Caribbean,Sargentita,2016-12-10T00:00:00Z,capture,night
NA,NA,NA,658,Caribbean,Sargentita,2016-12-10T00:00:00Z,call,night
NA,NA,NA,658,Caribbean,Sargentita,2016-12-10T00:00:00Z,call,night
NA,NA,NA,658,Caribbean,Sargentita,2016-12-10T00:00:00Z,visual,night
NA,NA,161211_01,659,Caribbean,Sargentita,2016-12-11T00:00:00Z,capture,day
NA,NA,190106_01,740,Caribbean,Sargentita,2019-01-06T00:00:00Z,capture,day
NA,NA,190106_02,740,Caribbean,Sargentita,2019-01-06T00:00:00Z,capture,day
NA,NA,190106_03,740,Caribbean,Sargentita,2019-01-06T00:00:00Z,capture,day
NA,NA,190106_04,740,Caribbean,Sargentita,2019-01-06T00:00:00Z,capture,day
NA,NA,190106_05,741,Caribbean,Sargentita,2019-01-06T00:00:00Z,capture,night
NA,NA,190106_06,741,Caribbean,Sargentita,2019-01-06T00:00:00Z,capture,night
NA,NA,190106_07,741,Caribbean,Sargentita,2019-01-06T00:00:00Z,capture,night
